"event","pre_meet_T1","pre_meet_T2","pre_meet_T3","pre_meet_T4","pre_meet_T5","pre_meet_T6","pre_meet_T7","pre_meet_T8","pre_meet_T9","pre_meet_T10","pre_meet_T11","pre_meet_T12","pre_meet_T13","pre_meet_T14","pre_meet_T15","pre_meet_T16","pre_meet_T17","pre_meet_T18","pre_meet_T19","pre_meet_T20","pre_meet_T21","pre_meet_T22","pre_meet_T23","post_meet_T1","post_meet_T2","post_meet_T3","post_meet_T4","post_meet_T5","post_meet_T6","post_meet_T7","post_meet_T8","post_meet_T9","post_meet_T10","post_meet_T11","post_meet_T12","post_meet_T13","post_meet_T14","post_meet_T15","post_meet_T16","post_meet_T17","post_meet_T18","post_meet_T19","post_meet_T20","post_meet_T21","post_meet_T22","post_meet_T23","pre_pub_T1","pre_pub_T2","pre_pub_T3","pre_pub_T4","pre_pub_T5","pre_pub_T6","pre_pub_T7","pre_pub_T8","pre_pub_T9","pre_pub_T10","pre_pub_T11","pre_pub_T12","pre_pub_T13","pre_pub_T14","pre_pub_T15","pre_pub_T16","pre_pub_T17","pre_pub_T18","pre_pub_T19","pre_pub_T20","pre_pub_T21","pre_pub_T22","pre_pub_T23","post_pub_T1","post_pub_T2","post_pub_T3","post_pub_T4","post_pub_T5","post_pub_T6","post_pub_T7","post_pub_T8","post_pub_T9","post_pub_T10","post_pub_T11","post_pub_T12","post_pub_T13","post_pub_T14","post_pub_T15","post_pub_T16","post_pub_T17","post_pub_T18","post_pub_T19","post_pub_T20","post_pub_T21","post_pub_T22","post_pub_T23"
"SPEECH_511",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0281560833353723,0.0321816487444613,0.0643938864490231,0.0622601326336599,0.06399759059267,0.0262283639191798,0.0206274792470846,0.032123027892088,0.0408875904015295,0.0240863387006356,0.041730867156868,0.0495828162154416,0.0410638859017844,0.026813781664936,0.0568360312191339,0.0895902090657242,0.0332784911489038,0.0236867885794669,0.0835900466998684,0.0694268010529454,0.0239409093714008,0.0434158612088745,0.022101368798948,0.0193069556141194,0.0317408822673114,0.0861744961914414,0.0420870861446002,0.0744483621264149,0.0190470894413978,0.0424456644014649,0.0198329557735444,0.0577571744706468,0.0277913153081681,0.0489327032202017,0.0598179547509192,0.0354269867453437,0.0245614252086343,0.0494326067008657,0.0686381249106098,0.0285151897771082,0.0263759407528817,0.0719556160074806,0.0666776653134088,0.0462615950491723,0.0312473878443127,0.0215248219799518
"SPEECH_563",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0281560833353723,0.0321816487444613,0.0643938864490231,0.0622601326336599,0.06399759059267,0.0262283639191798,0.0206274792470846,0.032123027892088,0.0408875904015295,0.0240863387006356,0.041730867156868,0.0495828162154416,0.0410638859017844,0.026813781664936,0.0568360312191339,0.0895902090657242,0.0332784911489038,0.0236867885794669,0.0835900466998684,0.0694268010529454,0.0239409093714008,0.0434158612088745,0.022101368798948,0.0193069556141194,0.0317408822673114,0.0861744961914414,0.0420870861446002,0.0744483621264149,0.0190470894413978,0.0424456644014649,0.0198329557735444,0.0577571744706468,0.0277913153081681,0.0489327032202017,0.0598179547509192,0.0354269867453437,0.0245614252086343,0.0494326067008657,0.0686381249106098,0.0285151897771082,0.0263759407528817,0.0719556160074806,0.0666776653134088,0.0462615950491723,0.0312473878443127,0.0215248219799518
"SPEECH_191",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0429590414478026,0.0227744449574618,0.0282681158999956,0.0351476539491215,0.0643152895001394,0.0235831001121921,0.0310748463569254,0.0256990952041894,0.0444555373813549,0.0302524508861712,0.06452348925415,0.0492557405398527,0.085365294921342,0.0304579515398162,0.0447062021765341,0.0784052830236019,0.0409802972319506,0.0370874071811182,0.0764381397621164,0.058456441602143,0.0192429297245032,0.0412351565587426,0.0253160907887751,0.0297116867801422,0.0222322989994556,0.0654067953945302,0.0462142157687108,0.0387603092227689,0.0179087948094283,0.0425378985055769,0.0281561776359644,0.0754746186792423,0.0485126234795344,0.0701759308549474,0.0411516621398411,0.0492659428514682,0.017279152736536,0.0255811613233048,0.051422361062714,0.0171148676964208,0.0746836840289814,0.102493035608478,0.0464600638804924,0.0215451363586564,0.0421768792232269,0.0257347029595785
"SPEECH_368",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0429590414478026,0.0227744449574618,0.0282681158999956,0.0351476539491215,0.0643152895001394,0.0235831001121921,0.0310748463569254,0.0256990952041894,0.0444555373813549,0.0302524508861712,0.06452348925415,0.0492557405398527,0.085365294921342,0.0304579515398162,0.0447062021765341,0.0784052830236019,0.0409802972319506,0.0370874071811182,0.0764381397621164,0.058456441602143,0.0192429297245032,0.0412351565587426,0.0253160907887751,0.0297116867801422,0.0222322989994556,0.0654067953945302,0.0462142157687108,0.0387603092227689,0.0179087948094283,0.0425378985055769,0.0281561776359644,0.0754746186792423,0.0485126234795344,0.0701759308549474,0.0411516621398411,0.0492659428514682,0.017279152736536,0.0255811613233048,0.051422361062714,0.0171148676964208,0.0746836840289814,0.102493035608478,0.0464600638804924,0.0215451363586564,0.0421768792232269,0.0257347029595785
"SPEECH_290",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.109170873512289,0.039952248600144,0.105395873014974,0.0249355232381057,0.052750739934903,0.0096074893403941,0.0908468227396083,0.0241035801708897,0.0171848025441347,0.0572334101405567,0.0969983167054148,0.0214427197960821,0.0232889063035322,0.0220614902404193,0.0402821081245203,0.0320743371197986,0.0172086546338149,0.0295033598672994,0.0313329770824776,0.0253903056099316,0.0506364445905856,0.0589160348453419,0.0196829818447826,0.0487156853552794,0.0246728154646966,0.0468834438026385,0.0522703689196466,0.0587730771434107,0.0247979164550958,0.0371372748723736,0.0685937848204608,0.0718687314596437,0.0416839236978975,0.0708302471766102,0.0496068836107884,0.0400157846015171,0.020210835537194,0.0395117112887424,0.0365590745315667,0.0230194420464421,0.0378912858096096,0.0616680483809165,0.036785801659025,0.0236494066221368,0.0560683713766295,0.0287860853676785
"SPEECH_356",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.060821368067535,0.0218320513527107,0.0720449588673194,0.0833373117864391,0.0529295569914812,0.0258698232166182,0.0365294045168485,0.0396736339111253,0.0840520977708556,0.0415601103422963,0.0362303536262372,0.0432524601763593,0.0365218590074905,0.0261618175057104,0.048584796365801,0.0388186279840342,0.0688900731446146,0.0256519389425635,0.0393677460859265,0.0390870348033334,0.0225177657676323,0.0353000424281924,0.0209651673388755,0.0251449956653194,0.0171148457760434,0.0548791413122986,0.0882810214966866,0.0796626552686968,0.0364408425100079,0.04749600505623,0.0293806292683861,0.0685712817921014,0.0367284021120695,0.0630851599938628,0.0576099781811525,0.0728129845516113,0.0245149300502187,0.0278987944939987,0.0601178884651375,0.0155996061176666,0.020875367206715,0.0252530511600786,0.0193957515685105,0.0447557482507197,0.0339270103249202,0.0504539093775682
"SPEECH_675",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.060821368067535,0.0218320513527107,0.0720449588673194,0.0833373117864391,0.0529295569914812,0.0258698232166182,0.0365294045168485,0.0396736339111253,0.0840520977708556,0.0415601103422963,0.0362303536262372,0.0432524601763593,0.0365218590074905,0.0261618175057104,0.048584796365801,0.0388186279840342,0.0688900731446146,0.0256519389425635,0.0393677460859265,0.0390870348033334,0.0225177657676323,0.0353000424281924,0.0209651673388755,0.0251449956653194,0.0171148457760434,0.0548791413122986,0.0882810214966866,0.0796626552686968,0.0364408425100079,0.04749600505623,0.0293806292683861,0.0685712817921014,0.0367284021120695,0.0630851599938628,0.0576099781811525,0.0728129845516113,0.0245149300502187,0.0278987944939987,0.0601178884651375,0.0155996061176666,0.020875367206715,0.0252530511600786,0.0193957515685105,0.0447557482507197,0.0339270103249202,0.0504539093775682
"SPEECH_496",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0653711986493744,0.0184682031362116,0.0633543147404771,0.0502992698367484,0.0274851239623521,0.0176231317338354,0.0248935261870304,0.0253253606035104,0.100781590583382,0.0167679808689428,0.046309221938714,0.0588968779113134,0.0207285234809103,0.0277234179039377,0.021366428476531,0.0612860955755888,0.0632009271756388,0.0832117493822703,0.0517656361911662,0.0502669251170911,0.0579633687938319,0.0276825726948429,0.0192285550562993,0.0785513517888011,0.0208328790757365,0.064627598452879,0.0228943535096851,0.0375755187869387,0.0237958338801173,0.0498592137714999,0.0446163654613112,0.044935107776313,0.033219586745103,0.0752457557330654,0.0444412629182733,0.0585693439164096,0.0206545468737181,0.0344330192323354,0.0677936567011594,0.0350147179602312,0.0543918512775896,0.0405031968795513,0.0215884051208076,0.0397655014022372,0.0610270940136132,0.025663838722624
"SPEECH_192",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.130233502522081,0.0198356877482435,0.0262057426757885,0.0661481145128787,0.0431576561514225,0.0336523526989351,0.0290606893961243,0.0270382520687092,0.0614171685094392,0.0141239693816992,0.065919839438261,0.0538237636281165,0.022814075723126,0.0269593144915244,0.0221442053582334,0.0403083067783526,0.0747605797916212,0.0497585696493914,0.0560745945141426,0.0276932874205195,0.0535694588458847,0.0386095009880535,0.0166913677074523,0.0267591065647281,0.0169974397481878,0.0622060292536774,0.0546431666326886,0.0550970536057403,0.0172653856352744,0.0432746647888046,0.0336051074191236,0.0577609900809434,0.043255395698682,0.060305778391161,0.0554448772656898,0.0558667083233155,0.0193624769380843,0.0300373367640951,0.0301197058230187,0.0389188090464117,0.0451081491093723,0.0907023626568313,0.0517158428221561,0.0286197423833202,0.0482616272691626,0.034672243779531
"SPEECH_714",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0785513517888011,0.0208328790757365,0.064627598452879,0.0228943535096851,0.0375755187869387,0.0237958338801173,0.0498592137714999,0.0446163654613112,0.044935107776313,0.033219586745103,0.0752457557330654,0.0444412629182733,0.0585693439164096,0.0206545468737181,0.0344330192323354,0.0677936567011594,0.0350147179602312,0.0543918512775896,0.0405031968795513,0.0215884051208076,0.0397655014022372,0.0610270940136132,0.025663838722624,0.0524475468302178,0.0201879484783636,0.0692627523839086,0.0835356812497001,0.0398410349191227,0.0245673020129792,0.0232928898370817,0.0261925810484294,0.0519032308265684,0.0339712439567877,0.061874937188,0.0562703679018773,0.0194146851194833,0.0260268638694063,0.0373180997557136,0.0612284768722857,0.0629279131416953,0.0293758842267998,0.0279001964430656,0.0269990323244308,0.0613973634706075,0.0595351955012022,0.0445287726422734
"SPEECH_713",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0346053746418813,0.0148586540080159,0.0183306549285323,0.0512506594135332,0.0663479104239219,0.012880050220013,0.0229095478561354,0.171593244605024,0.043360759185982,0.0269261138101272,0.0353975965066372,0.0419954519918633,0.0422842796638452,0.0228938858810614,0.0528390307967319,0.0138171696740407,0.0844444788293534,0.0315788676689928,0.0326840155208078,0.0527849191592479,0.0214706356177357,0.0650405462990103,0.0397061532975065,0.0228318432688021,0.0159244910140782,0.0978169105693799,0.0496653197060013,0.0473830277702532,0.0191043750994068,0.0243659829933562,0.0432992433776992,0.0339427773060833,0.0465523508188375,0.0943998035038155,0.0402679387449959,0.0638884869477665,0.0254828222713707,0.0630838049425116,0.0289600372092684,0.0192972256485281,0.061945225402331,0.0500796152793602,0.0304190604215227,0.0573715017488276,0.0448316578446449,0.0190864981111594
"SPEECH_718",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0726833112937076,0.0349111677431378,0.0220876331707419,0.0706636505408693,0.0585978860099615,0.0187118187380514,0.0601036719801765,0.0470989277139886,0.0462004779570028,0.0385088374486306,0.0767857473980335,0.0457064693682964,0.0373153578273618,0.0282120809841977,0.0254644136355117,0.0386635226305351,0.0395176865679323,0.0416710857475767,0.0345086705068896,0.0416161683018456,0.0476678120048208,0.0473714553013311,0.0259321471293998,0.0298979046457804,0.0237114238667349,0.066401520425237,0.0693939388293539,0.0649544529518158,0.01709350007542,0.0677781486570287,0.0250939233761392,0.0301040414874807,0.0233242327561849,0.0828979044202609,0.04399894684285,0.0434436127161769,0.0287284703763021,0.0963989418313254,0.049933252839162,0.0282909951553405,0.0192341694690285,0.0474304411791418,0.0305234643397563,0.0348255481382963,0.0426968272445084,0.0338443383766753
"SPEECH_671",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0704154900258159,0.0234085720798098,0.0148144987124101,0.0907775695429534,0.0526072340250409,0.0150846532146006,0.0198265768003976,0.0175922955070757,0.0685472891012658,0.0229197166060601,0.0532913611506634,0.0442995164395163,0.125368888136322,0.0315266263726957,0.0307977845378063,0.0274790395216443,0.0430470006410566,0.0561650023841652,0.0642301320433367,0.0234772241936693,0.0388807197383322,0.0404104617218755,0.0250323475034871,0.0277233432959346,0.0249696293302957,0.0565600009181438,0.0366552881659214,0.118786514849177,0.0243039153496821,0.0336305030210198,0.0195444704249327,0.0294512242586121,0.0207216245053878,0.0599949531082842,0.0457241747578905,0.0542607671114212,0.0230817766926195,0.0745310201951005,0.0287379600259678,0.0556324907589944,0.030704447821625,0.0568776947117334,0.0349564857207603,0.0559611722137716,0.0610690855175182,0.0261214572452067
"SPEECH_566",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0320587883898673,0.0194112558742052,0.119673372298638,0.0271576322649889,0.0187334172071353,0.0261625915806035,0.0432576700617987,0.0616888695801974,0.0459740066062592,0.0370744701649798,0.056555842634293,0.0249273395634521,0.0203193279525425,0.0285294109261007,0.027098640412203,0.0295247409281344,0.0175034026215718,0.0622813252677958,0.0524442856834149,0.0531486937999757,0.0411281603042849,0.136967531998796,0.0183792238787626,0.017986822582398,0.0361443947186064,0.0689171254736267,0.0254921820506499,0.0341373400712832,0.0181483206976113,0.0261789661594486,0.0304206370805953,0.0719794688728572,0.0153962846241543,0.0346051867782905,0.0310383741724863,0.0151776924045919,0.0280641413597499,0.0312913374200247,0.0605229497293694,0.0323439139682543,0.0592465047487439,0.128904420434093,0.120673887140255,0.0380487633024384,0.0454528428769339,0.0298284433335378
"SPEECH_532",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0458972849036429,0.0156286403434565,0.0422504335720403,0.0341130143638596,0.0653683218171254,0.0176426092586516,0.0381150219387159,0.0188891684977631,0.0535226017407398,0.0414193235015218,0.0955109953262439,0.0504663963981028,0.112161940098701,0.0267355176094492,0.038958113195175,0.0178729695870602,0.018813376966941,0.043253909671704,0.0635387717585468,0.0228475513851736,0.0234655886444863,0.0778216809829662,0.0357067684379327,0.0283924816380005,0.0169305888605972,0.0753869395307297,0.0387959218671008,0.0505233182124758,0.0159673067506677,0.0767281316425061,0.0279922005441631,0.0648149705690974,0.0287989348725327,0.08883612730307,0.0440481316268942,0.0109577891981103,0.0207495587466762,0.0809360047027177,0.0759199885779851,0.0377803527362585,0.0363605618110898,0.014953788503464,0.0343396397494478,0.0257039537860607,0.0881132693819727,0.0169700393883819
"SPEECH_497",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.050452233026926,0.0111267437009251,0.0748767265622695,0.0567899415784357,0.0338080034690713,0.0162674844381409,0.064631719809196,0.0174408002476835,0.0961659058689003,0.017035316667261,0.0500256636808184,0.0518921355288084,0.0184250200450842,0.0227867062160477,0.103545066304925,0.0760865571912342,0.0416925484879668,0.0358861263642162,0.0283415824275612,0.0117110582734132,0.0229267595160405,0.0344693503506949,0.0636165502443803,0.0707623495638695,0.0137338464607566,0.0448233477706782,0.0361861020672651,0.0579282825120445,0.0164624957104216,0.0793117205473064,0.0206576663681079,0.0712448446885622,0.0262689750532245,0.085521250704168,0.0613718796544315,0.102336983228802,0.0255148463923236,0.0454105631439754,0.0465038387455417,0.0206525155868986,0.0396933785071839,0.0201882492655715,0.0206950477535259,0.0380870130322449,0.0285289626353334,0.0281158406077634
"SPEECH_557",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.050452233026926,0.0111267437009251,0.0748767265622695,0.0567899415784357,0.0338080034690713,0.0162674844381409,0.064631719809196,0.0174408002476835,0.0961659058689003,0.017035316667261,0.0500256636808184,0.0518921355288084,0.0184250200450842,0.0227867062160477,0.103545066304925,0.0760865571912342,0.0416925484879668,0.0358861263642162,0.0283415824275612,0.0117110582734132,0.0229267595160405,0.0344693503506949,0.0636165502443803,0.0707623495638695,0.0137338464607566,0.0448233477706782,0.0361861020672651,0.0579282825120445,0.0164624957104216,0.0793117205473064,0.0206576663681079,0.0712448446885622,0.0262689750532245,0.085521250704168,0.0613718796544315,0.102336983228802,0.0255148463923236,0.0454105631439754,0.0465038387455417,0.0206525155868986,0.0396933785071839,0.0201882492655715,0.0206950477535259,0.0380870130322449,0.0285289626353334,0.0281158406077634
"SPEECH_660",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0299016267082457,0.0400409205866479,0.073285359014264,0.0497263187296799,0.0442458171293045,0.0159380362902823,0.018909761950419,0.0235580995678022,0.0886654023173169,0.039514910081645,0.0596913497450119,0.0420804058621193,0.0665030887560362,0.0289970692882593,0.054442923068507,0.0454660703689297,0.051482343195935,0.0168197238069179,0.0413153242468726,0.0281497379161984,0.0269963041307871,0.0900043502301667,0.0242650570086514,0.0591890135343149,0.0144854159962342,0.110574925179731,0.0249431616826302,0.0235574069610692,0.0167755836843844,0.0392473733661615,0.0333383274748959,0.0844278060732339,0.068539486642974,0.065125302751657,0.0500939973330082,0.0454839020108708,0.0308075711193687,0.0516288076595941,0.0237594121686205,0.0335083517915602,0.0258533889869981,0.0558281581071424,0.0465001595703379,0.0335857247021669,0.0346748738240144,0.0280718493790313
"SPEECH_311",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0212287275518062,0.018728651944681,0.0546017126219192,0.105087110365803,0.0571017882290445,0.00896525184185532,0.0108957537723572,0.0148122028585191,0.0413805466592389,0.020714599100341,0.02906162572413,0.0833929059039741,0.0266169953421628,0.00896525184185532,0.0434773842652149,0.0575604714553517,0.127003095728263,0.037464097573077,0.0181036330428997,0.0257147503145914,0.0464915883238054,0.101029527979239,0.041602327559871,0.0602256596809479,0.0218777293323521,0.0639343014693011,0.0538112118636238,0.0398554994903589,0.0230028928403884,0.0223797756852923,0.0246274644011306,0.0339669181726223,0.0267985432696859,0.0459639340626185,0.0611183614887506,0.106918919229622,0.029194407729676,0.0579145188018599,0.0449927061109374,0.0363248067305723,0.0357970615300509,0.0663950462726721,0.0301815310313138,0.0335796857238507,0.0313952114508139,0.0497438136315582
"SPEECH_526",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0602256596809479,0.0218777293323521,0.0639343014693011,0.0538112118636238,0.0398554994903589,0.0230028928403884,0.0223797756852923,0.0246274644011306,0.0339669181726223,0.0267985432696859,0.0459639340626185,0.0611183614887506,0.106918919229622,0.029194407729676,0.0579145188018599,0.0449927061109374,0.0363248067305723,0.0357970615300509,0.0663950462726721,0.0301815310313138,0.0335796857238507,0.0313952114508139,0.0497438136315582,0.0355078441268764,0.0154633006970323,0.0905344100021928,0.10314169990885,0.0516526126871668,0.0241021121844468,0.0949737264418437,0.0440296484163309,0.0110977217938336,0.028972032458163,0.0818420346331469,0.0303680493717552,0.0340053593359268,0.0200633464893434,0.0631719769824976,0.100327154545351,0.0238322377030417,0.0259137063873454,0.0222905179815483,0.0200633464893434,0.0439339649600552,0.0154633006970323,0.0192498957068771
"SPEECH_711",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0602256596809479,0.0218777293323521,0.0639343014693011,0.0538112118636238,0.0398554994903589,0.0230028928403884,0.0223797756852923,0.0246274644011306,0.0339669181726223,0.0267985432696859,0.0459639340626185,0.0611183614887506,0.106918919229622,0.029194407729676,0.0579145188018599,0.0449927061109374,0.0363248067305723,0.0357970615300509,0.0663950462726721,0.0301815310313138,0.0335796857238507,0.0313952114508139,0.0497438136315582,0.0355078441268764,0.0154633006970323,0.0905344100021928,0.10314169990885,0.0516526126871668,0.0241021121844468,0.0949737264418437,0.0440296484163309,0.0110977217938336,0.028972032458163,0.0818420346331469,0.0303680493717552,0.0340053593359268,0.0200633464893434,0.0631719769824976,0.100327154545351,0.0238322377030417,0.0259137063873454,0.0222905179815483,0.0200633464893434,0.0439339649600552,0.0154633006970323,0.0192498957068771
"SPEECH_506",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0148700274628164,0.047038570302091,0.0290976697392392,0.0346480137042173,0.0666211218968377,0.0257752807461185,0.0407455746798271,0.0440679636729478,0.0265179324034043,0.0597809092639421,0.107076093754249,0.0366805340294206,0.0339053620469315,0.0257752807461185,0.0372277510400522,0.0516508279631291,0.0629469505397395,0.0278078010713218,0.0544259999456182,0.0536833482883324,0.0634941675503712,0.0250326290888327,0.0311301900644425,0.0616542864121844,0.015660315217912,0.0773995390858773,0.0246096137148768,0.0567191868260428,0.0147604734175492,0.0293481354956175,0.0559179804841824,0.0382331874170381,0.022585074439008,0.0919575132302599,0.0346038394120848,0.0990997848994487,0.019188403807162,0.064233245085394,0.0403885233376422,0.018601431925323,0.036927240200666,0.0213124844330385,0.0241354110099177,0.0516298930909075,0.063943074285633,0.0370913627722341
"SPEECH_314",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0355078441268764,0.0154633006970323,0.0905344100021928,0.10314169990885,0.0516526126871668,0.0241021121844468,0.0949737264418437,0.0440296484163309,0.0110977217938336,0.028972032458163,0.0818420346331469,0.0303680493717552,0.0340053593359268,0.0200633464893434,0.0631719769824976,0.100327154545351,0.0238322377030417,0.0259137063873454,0.0222905179815483,0.0200633464893434,0.0439339649600552,0.0154633006970323,0.0192498957068771,0.0606975711886286,0.0202015340649982,0.077189883852885,0.087350089572448,0.0299297278166314,0.0154357047934346,0.0135775635003261,0.0218199591458053,0.0474647822550156,0.0315548161036918,0.0525532393392638,0.0550861515796193,0.0638220217913142,0.0375283182427376,0.0514505833327296,0.0455127472719909,0.0672417782691209,0.020235906856098,0.0622496061168218,0.0407764162629651,0.0261509830164696,0.038121964699814,0.0340486509271905
