"quarter","wordcount","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T21","T22","T23","T24","T25","T26","T27","T1_sent","T2_sent","T3_sent","T4_sent","T5_sent","T6_sent","T7_sent","T8_sent","T9_sent","T10_sent","T11_sent","T12_sent","T13_sent","T14_sent","T15_sent","T16_sent","T17_sent","T18_sent","T19_sent","T20_sent","T21_sent","T22_sent","T23_sent","T24_sent","T25_sent","T26_sent","T27_sent"
"1999-07-01",259.506849315069,0.0485936449399731,0.022699115753417,0.0587793689075749,0.0268492846713066,0.0209976743349825,0.031456944946088,0.0507313369490571,0.0428867938025322,0.0408192753304531,0.0349866177449298,0.050324791144645,0.042554685854287,0.0329956813310494,0.0410261965619898,0.0315381160465362,0.0402679593543427,0.0262069594927213,0.0484317721752599,0.0285009601060587,0.0364864647706448,0.0399245920643104,0.0374070948432465,0.0352767251605546,0.0429763427669524,0.0180162161973699,0.0383288293703754,0.0309365553793418,0.00410498613572075,0.00468921771058159,0.0241987859931807,0.00543408932615029,0.00342178516026088,0.00813853377455106,0.00395290070685141,0.0141308246125757,0.00930611769044108,0.00464542997691171,0.0263392599415855,0.0172058515703051,0.0144269356026293,-0.00257117664887194,0.00354953566493408,-0.00762128733559234,0.011240006288943,-0.00601967145096097,0.00309307843770018,1.17285200338948e-05,-0.00355992221162694,0.00406279911603224,0.00425865382653098,0.00365074349797607,0.00626423525035175,0.0146958606181007,0.00464293367221755
"1999-10-01",282.881763527054,0.05379715463346,0.0230236464497195,0.0573304601474895,0.0296352388339463,0.0208502469307447,0.0415670770315573,0.0457563962769669,0.0413002325450034,0.0360630678590879,0.0364999034095244,0.0520820431404119,0.0468173495950267,0.0298279930842713,0.048588578252591,0.0294409610677189,0.0407903677145835,0.0262685276210962,0.0463064267379042,0.026913582296222,0.0284893816845109,0.0402345108243229,0.0395791851227003,0.0370280981567674,0.030667711633256,0.0189606242478271,0.042267770049843,0.0299134646534466,0.0177249239451811,0.00834861148762282,0.0211751079550065,0.0118827995196195,0.00740072352779653,0.0167904648366234,0.0107193141315529,0.0186122901344326,0.0103387027200293,0.0101607760271297,0.0333292916940993,0.0199946004821534,0.0127868595677499,0.00945775055421727,0.00631312212115364,0.0104858299840679,0.0163542784521694,0.00324857911041323,0.00886891565780344,0.00680602003798914,0.00454680449082021,0.014229038450377,0.0102412519127062,0.0136426921490105,0.00752213842667749,0.0226723395420151,0.0101837199113824
"2000-01-01",274.344064386318,0.0553265550590415,0.0231966950265554,0.0629643057729084,0.0329843302111885,0.0215072343837695,0.034938396126564,0.0514660817330389,0.0394961072844269,0.0363440069032579,0.0355464102967414,0.0507490220495124,0.042175992712731,0.0273017757169844,0.0483067289368493,0.0477787252852653,0.0328235686589717,0.0255912916825444,0.0443837990099696,0.0301293081063941,0.0322715036553512,0.0404072844006669,0.0394044286161558,0.0353186652327676,0.0253259133914239,0.01826401287039,0.0370917689843013,0.028906087892229,0.00887685205496314,0.00612971285455322,0.0239173239778003,0.00989611802230489,0.00617917547406571,0.0109717183653343,0.0119279038376348,0.0141818048179851,0.010611981454514,0.00688498432033128,0.0276382665905967,0.0158580682926805,0.0110053380259579,0.00637363445805741,-0.00209754461157279,0.00208629460359955,0.0123664749129869,0.003061051979454,0.0049114603047787,0.00402923962728775,0.000460515871274975,0.00927775532774442,0.00620561088009388,0.00665841323333705,0.00510383145001312,0.0159557779026623,0.00899611436197278
"2000-04-01",288.894211576846,0.0574311743843001,0.0228847612922171,0.0588141753242098,0.028650928854526,0.020719456006677,0.0411562915960811,0.0416956030793115,0.0393309503510089,0.0336679158102612,0.0348364574162791,0.0537182250569876,0.0450409093514512,0.0309742629102953,0.0485232417799076,0.0372500847797933,0.0367900838610346,0.0235276623741249,0.05259690965156,0.0290826881806258,0.0261698666667093,0.0436186219206327,0.0427110775928933,0.0351920371575943,0.0275601992846979,0.018232067169391,0.0390312159619405,0.030793132185489,0.0107056777143715,0.00541929168312257,0.01423664332764,0.00772706273699473,0.00591368144865081,0.0118738686931381,0.00602237420468215,0.015076479385968,0.0106988420254204,0.0087142419531096,0.0264947917351386,0.0156924975036114,0.0112383517884667,0.00416198455290392,0.00459217119575633,0.00345189534860174,0.0105057333938672,4.32710668470588e-05,0.00520695022379338,0.00554435461968953,0.00117088633653693,0.0051182759956548,0.00715303755047399,0.00754113081144816,0.00593423842076734,0.0170721534203963,0.00606093453159667
"2000-07-01",285.382899628253,0.0532690854038353,0.0216640732507412,0.0602359977384475,0.0329593030256745,0.0199411224478622,0.0469173574580554,0.0390020446822395,0.0446905288117413,0.0315636568598611,0.0340906483521619,0.0590835618116443,0.0494332392541112,0.0285399946105649,0.0432426392588186,0.0376179880400384,0.0328128527708135,0.0300173807051931,0.049368396624295,0.0275085437052904,0.0258948455555835,0.039922286714907,0.0405906315177727,0.0345984668658034,0.0291152269554651,0.0187658439787147,0.0412593604692786,0.027894923131086,0.0152580806126544,0.00622175016294375,0.0246537750212378,0.012234006767863,0.00609228712982275,0.0119083827342557,0.0118934549233614,0.009093688695981,0.011656432863641,0.00472360275467874,0.0236556817658889,0.0218725942879753,0.00948977624249592,0.00361692999601142,0.00377613879665633,0.0033971857127016,0.0156570413033584,-0.00220893849869117,0.00399225881265438,0.00705741668645031,0.000907030438610155,0.00720652364617109,0.0104827299166657,0.0089834901763795,0.00551895120785118,0.0120365102356218,0.00597493275640813
"2000-10-01",304.877470355731,0.0574778181379488,0.023940664255978,0.0554890204606538,0.0292831863602481,0.0201926323727665,0.0372278271209287,0.0395178004942595,0.0470846017097084,0.0332962356098852,0.0351781213171107,0.0477762811040247,0.0476868558020016,0.0292809143871592,0.053261812462879,0.0393618322217629,0.0326610925095189,0.0286817759642213,0.0503126662865461,0.0276084363327888,0.0258143071115219,0.0402059417372098,0.0391084299048983,0.0446478673523317,0.0260646549569258,0.0184905040226088,0.0436050584907843,0.0267436615133292,0.00578085108144874,-0.00162022441989181,-0.0114170036048487,-0.00222016723999838,-0.00130240169475057,0.00667286375273353,-0.00746285610132681,-0.000570774597000259,0.0029532908739885,0.00110010768965954,0.00234783092325424,0.0110064198067442,0.00666811710295232,-0.00245585678712023,-0.00584740020219502,-0.00209926091750699,-0.00142305442775302,-0.00739831226237936,-0.000761180891697995,-0.00436414115931413,-0.00617481686172301,0.00109619217918762,-0.0111893575114529,-0.00200678190447287,-0.000953490199059181,0.00402529607669431,-0.00217353285277006
"2001-01-01",281.455223880597,0.0588093469690542,0.0234495308377825,0.0616337716711192,0.0253990607132198,0.0200143852703157,0.03639042614059,0.045089278917676,0.0502062928217998,0.028947645212496,0.0342281773860506,0.0473607922691698,0.0452955974657229,0.0282363291019956,0.04338132741076,0.0498050345782586,0.0270224857027592,0.0292449511791805,0.0429626723779415,0.0262604856041477,0.0261158242824877,0.0409887378463058,0.0351704613584131,0.0553679120173099,0.0284846592309829,0.0185957759859539,0.042790552678682,0.0287484849698252,-0.00951392826725969,-0.00669707550167163,-0.0230591946110334,-0.00738287222177771,-0.00514885959928369,-0.00255350356976973,-0.0214079986406486,-0.00865963703323566,-0.00125665550895861,-0.00629507999887917,-0.00588983422807346,0.00526450911033062,0.000688906849567492,-0.0157944674449237,-0.0235549480946186,-0.00774893819586244,-0.00520732215072757,-0.015983923506906,-0.011483173314811,-0.00881744238499025,-0.0138911355307606,-0.00814538176154673,-0.025622172945696,-0.0103992612323638,-0.00456306619628786,-0.00596183393871244,-0.0093272596441714
"2001-04-01",239.523138832998,0.0481273746381599,0.0231658901078673,0.0590521750645128,0.0265772916900153,0.0200662441663994,0.0364698042064485,0.0421974223106616,0.0512349924838148,0.0323426372750417,0.0338267865012696,0.0573579380819898,0.0413084688708481,0.0318455938912091,0.0460848349284145,0.0458818812052828,0.0323085176453983,0.0292049248745137,0.0458958967946754,0.0328114096500236,0.027881175486628,0.0397057976622956,0.0347006340916429,0.0431278595179645,0.0282134741742679,0.0206933841921142,0.0393679900885225,0.0305496004000183,-0.00575898431033421,-0.00602615158102921,-0.00499302918848122,-0.00449912607124988,-0.00544214787034117,-0.00279538149174995,-0.0128137669674442,-0.00243550402696694,-0.00538169485059319,-0.00705696732122339,-0.00278728370459054,-0.00170207194679163,0.00161432338238962,-0.0138714625533367,-0.0193287243858402,-0.00898931708953452,-0.00529815012272883,-0.0227020186048179,-0.0104878702229627,-0.0113469448412524,-0.0140895579344235,-0.00534117743203041,-0.0131153552018594,-0.0118518534953219,-0.00575871906549831,-0.00270559823207729,-0.00932177014391108
"2001-07-01",286.696385542169,0.056723643479548,0.0218728949479615,0.0558220141399899,0.0235739349146875,0.0190772241230968,0.0398525728681727,0.035053419348155,0.0527680195921266,0.0274325791867184,0.0311883508501373,0.0578564285584524,0.0442056776395187,0.0269127326152163,0.0406732619159377,0.0450839850682675,0.032321742350204,0.0321791326279831,0.0529153515949557,0.0275483336034295,0.0249433088693887,0.039187785621179,0.0382183719332304,0.052134833753813,0.0316161866146726,0.0185662114679882,0.0426867727653689,0.0295852295498007,-0.00721642823811972,-0.00482646134008014,-0.00814846616851942,-0.00480518302531059,-0.00504816116945651,-0.00093804343466465,-0.00961445810506507,-0.000837934678576951,-0.00352127101419275,-0.00741656755226377,-0.00705321971364412,-0.000447753823982841,-0.000808821606093149,-0.00916837978141131,-0.0172764449837154,-0.00534829977689831,-0.00510258137278912,-0.0219747359468029,-0.00929486719920817,-0.00611926772690366,-0.0101400661942252,-0.00770192850557893,-0.0202194913170494,-0.0100575292131084,-0.00356703048034518,-0.00203000641350766,-0.00791683441640846
"2001-10-01",294.196814562002,0.0608583012143518,0.0220445852972678,0.0449029467747577,0.0219820489661302,0.0195909297475142,0.0377100294415989,0.0330789060252349,0.0501972953661127,0.0310043807048338,0.0396687675101979,0.0440497836310229,0.0482829276348457,0.0271073326293574,0.0434132585978039,0.0539777285430935,0.0271759606619305,0.0240001464808208,0.0590216965984382,0.0249158414574219,0.028117756100624,0.040540327926935,0.0402993194868044,0.0507260494635341,0.0271002038571162,0.017461767494953,0.0488060971873184,0.0339656111999806,-0.0028550120204034,-0.0050836197908664,-0.00533419868573302,-0.00490025983110206,-0.00361144755370103,-0.00247916669380389,-0.0113329566840352,-0.00725644222375525,-0.00469496861856846,-0.00863095335175157,-0.0104597406718541,-0.00192317308107124,-0.000495033831678942,-0.010695825747084,-0.0277919825392442,-0.00627616663830256,-0.0050821408409511,-0.0207281237099597,-0.00704342616301414,-0.00798637214779182,-0.00954626338681996,-0.00863663943442934,-0.0228587695708636,-0.0126103191799882,-0.00407561495420544,0.00255224724749918,-0.0115659491890524
"2002-01-01",262.230215827338,0.0570394119292807,0.0208843762769217,0.0470801445295324,0.0219197237795365,0.0204433425120004,0.040834203744997,0.03037968645444,0.0525479383074397,0.0291423072669418,0.0412190471311934,0.0506340123238062,0.0520527761405076,0.0294224032292103,0.0462118017934453,0.0551519357883056,0.0263347148857113,0.0256095930086304,0.0563571198642506,0.0272577652066504,0.0298128040877351,0.0462746156828737,0.0397180347384826,0.0395466614206239,0.0305326837156081,0.0178310035547584,0.0365505720641114,0.0292113205630055,-0.00370360019940652,-0.00288752415789833,0.000589219873174676,-0.00127318603349712,-0.00192899034872898,-0.00259029833565682,-0.00337268158701402,-0.00471903413190159,-0.00109732973906604,-0.00794688693008387,0.00181840324494282,-2.26358337811426e-05,0.00278774098169849,-0.0106113113179081,-0.021823838097249,-0.00220415673027469,-0.00083837165719771,-0.0197919762831325,-0.00350872154261114,-0.00514939920106227,-0.0166687946535278,-0.0020252826658597,-0.00700486922530503,-0.00609441608223384,-0.0018512601915035,-0.00162611284273128,-0.00553860087251675
"2002-04-01",276.570754716981,0.0582293712065658,0.0221647560424029,0.0575953625224918,0.0237228803450849,0.0194638003243792,0.0443782943404086,0.0282452709253943,0.0492793301139068,0.03771256065877,0.0385354934219344,0.0513700755873652,0.0515901396144194,0.0279957770841959,0.0442493206908035,0.0420973815995118,0.0343471716114982,0.0253243871001726,0.0510120385190497,0.0286672176601329,0.0284578243149405,0.041173509381966,0.0362951373750101,0.0404170976566551,0.0282968659560064,0.0179254828424264,0.0389530876678914,0.0325003654366161,0.00678012632478063,0.00425710251967834,0.0129471612807173,0.00399184045183325,0.00472229319236087,0.00949558869978331,0.00434161517773581,0.00820270396369548,0.0163149148194394,0.0018120836397495,0.0212056940203547,0.0138948554748366,0.00627845079955333,0.00294189247844435,-0.00885089822709562,0.00540121738787979,0.00980119232152196,-0.00628112108499527,-0.0019536179676639,-0.000120863089940261,-0.00461483059810867,0.00295799712631367,0.00205486555972999,0.00123998260760255,0.00357801877115932,0.00616528226319042,-0.00050962335685814
"2002-07-01",281.127192982456,0.0591942338648869,0.022590537268118,0.0525182931926803,0.0245418035657424,0.02116927652937,0.0413549797708981,0.0316092308926874,0.0451856141372617,0.0314469838064194,0.0365010137246044,0.053347422182967,0.0527970798772309,0.0330334805175479,0.0464702638294935,0.036210879138636,0.0305040626695999,0.0258355518242032,0.0495706176135917,0.0272693607079878,0.0284492501668949,0.045942577065689,0.0394706560739197,0.0430328792351591,0.030061964251587,0.0180229425803912,0.0408810348860473,0.0329880106263853,0.0020988937317389,2.98681258061973e-05,-0.00689447142109716,0.00041597807638662,-9.87420544170953e-05,-0.000178371987206729,-0.00407933372848894,-0.000375080836242028,0.00561744695199645,-0.00303105389250437,0.00798981880275554,0.0109307347796111,0.00550846946441082,-0.00702623696803147,-0.0140761119724197,-0.00208420577188846,0.0044981294852777,-0.00788129332130054,-0.00589848236122114,0.000254771368470973,-0.0130567424556083,-0.00512363615024044,-0.00754866148317448,0.000414659751324922,0.00160053544895062,0.00555875674516243,-0.0048892796156691
"2002-10-01",278.769347496206,0.0565651762708033,0.0224204604492155,0.0474472601493845,0.0216709083591584,0.0191094155205532,0.0389130651919425,0.0343802646215886,0.0501287644440743,0.0306435273789162,0.0374929235217857,0.0472520823871244,0.0496395196129651,0.0291759569961689,0.0569203779847416,0.0451061872627344,0.031860061235856,0.0250676980699252,0.0532911879146816,0.027676883833178,0.0318887216022167,0.0452007589440715,0.0370817932272552,0.0431558663641022,0.0292637029935815,0.0186567993466377,0.0389302240780661,0.0310604122392714,-0.00187151465569924,-0.00309861693535022,-0.00632708472271044,-0.00162629121901758,-0.00195928370558052,0.00125880912914261,-0.00836912880901582,-0.00216763410156206,0.000637804941653343,-0.00135465204247998,-0.00139070758600591,0.00712481714789076,0.00264757310191911,-0.00787226844384005,-0.0169443272408598,-0.00442125198984121,-0.00224540869970429,-0.0141794477632649,-0.00576292631757823,-0.0053006913455916,-0.00929372762824459,-0.00332271168925154,-0.014163504191038,-0.00675472386314407,-0.00333813837414343,0.00143628640851364,-0.00651400726038229
"2003-01-01",271.001828153565,0.0513107794369278,0.0232656752302696,0.0497782821268234,0.0260885858152669,0.0189497049794059,0.0329467369338323,0.0291122026240896,0.0493633200737047,0.0356430787333709,0.0399305985371945,0.055162705801466,0.048666835989313,0.0291143954790457,0.0451789581829812,0.055066041165305,0.0296794909437645,0.0266003834520745,0.0639756367661863,0.0284911006180197,0.0276869209074028,0.040314409707152,0.0382688417080339,0.040046461417967,0.0287376724970746,0.0180905375878737,0.0392775616936174,0.0292530815918371,-0.0023452236926819,-0.00232847299403197,-0.00433246231265647,-0.00244409216950979,0.000293169273341482,-0.0009032523521087,-0.00520184295152564,-0.00317119180232241,0.00412197599720456,-0.00411632517582894,0.00728916602998219,0.00452164174848246,0.00513961672100083,-0.00744726277770486,-0.0217074506329812,-0.000966874732659642,-0.000939424035382184,-0.0171299740668231,-0.00531053187122183,-0.00333074225544347,-0.0121328476003104,-0.0014732748223598,-0.00728907788440753,-0.00302328862529085,-0.00143104492897759,0.00189697253535239,-0.00542988028759048
"2003-04-01",271.334465195246,0.0529524728421793,0.0214386436094211,0.0534962641536341,0.0247315297876211,0.0195691033385999,0.0358372157323116,0.0373301518521233,0.0463757792139592,0.0391431598097325,0.0386867531833019,0.0562859760808642,0.0466377397252166,0.0307815989241625,0.042626616268059,0.0438190062101427,0.0302819795181494,0.027424546376389,0.0547173943321004,0.0321450506133977,0.0311402253879046,0.0420130309973763,0.0368465669047747,0.0393056828583842,0.0304714729861084,0.0179589523700491,0.0366815131714956,0.0313015737525416,0.00649315556282454,0.000432685870618837,0.00910303661475758,0.00188394054242108,0.00197347559141022,0.00483791466139705,-0.00293503854235829,0.00667027612746427,0.0128831537804139,-0.000737974681695073,0.0154957269993969,0.00984793106388897,0.00853916155512496,-0.00330084871090038,-0.00919773837046713,0.000182223593284899,0.00350229592134088,-0.0106083369203895,-0.00283466882627287,0.000427240287805748,-0.00480445291052684,0.0013135941632293,-0.00489705205614862,0.000101160275466232,0.000302946104644221,0.00826802440854607,-0.00180031748633115
"2003-07-01",264.212276214834,0.0545302067808281,0.021853529997244,0.054968189736522,0.0255245959361882,0.0208046803730797,0.0399568305426653,0.0314887814852871,0.0452790316021002,0.0341934698666377,0.0408934136297807,0.0575442475370259,0.0483945127494126,0.032859964188341,0.0424208329182817,0.0392942175832892,0.0334664921311233,0.0276317344437066,0.0493878547854095,0.0326357069694959,0.0329760920922741,0.0391179055673974,0.0358707285821064,0.0403372959212867,0.0304987941748302,0.0196673136878541,0.0348163698628569,0.0335872068549756,0.0121762122458887,0.00483233139331886,0.0207838635947819,0.00575076548166913,0.00434815805522839,0.00859693657139735,0.0044038979820865,0.0171068725384806,0.0117481182556978,0.00461069354656965,0.020744569439561,0.0205401298574589,0.0115432851807726,-0.00172480714348442,-0.00283624116569645,0.00525114334965442,0.0102534971539479,0.000244802405439665,0.00207740578653826,0.00278368633513292,5.26581457216943e-05,0.00311109757862139,0.00583132136755538,0.00276773417330664,0.00429330631247068,0.0114260021532163,0.000646663617546798
"2003-10-01",285.956066945607,0.0573797563638664,0.0212917148656221,0.0469013368987039,0.0251345620349057,0.019526299511436,0.0388346640678707,0.0305883289348987,0.0423749817105702,0.0275563598538204,0.0367930913511387,0.0582810988242927,0.046640026659928,0.0296618479023658,0.0468907388883155,0.0352309438993681,0.0448226821901216,0.0281409823282022,0.0522538532636515,0.0311040893706085,0.0269944899458702,0.0405273689362695,0.0398651763204929,0.0408575041107024,0.0307541010891848,0.0185188746935366,0.0445346215606374,0.0385405044236196,0.0170996570308715,0.00684797059604769,0.0237952243972821,0.00842124735785955,0.00497827870050805,0.0115721297916942,0.00681614633164911,0.00864514472419256,0.0105999325791414,0.00531350403286833,0.0303911456082486,0.0198478763120602,0.0134426667879246,0.004208964354942,-0.000540894594304434,0.0104466218991371,0.0145719283668793,0.00462390740927805,0.006478767148696,0.00640829520127555,-0.00152527954785559,0.0112320283223058,0.00899339962269864,0.0095602272813096,0.00602958585569296,0.0237476140663841,0.00352079098011065
"2004-01-01",283.192079207921,0.0508032919237107,0.0221882724516286,0.0556500891350489,0.0287028525024012,0.0203746040520527,0.0362716555881478,0.0348483407725213,0.0433459635360322,0.0291207836564657,0.0352635425729786,0.0585309745197424,0.0463907247106376,0.0330511630694504,0.0481094215574291,0.0471579991313163,0.0382957476432714,0.0289147120525699,0.0405150901679981,0.0284880219314104,0.0304093077925197,0.0404212365285058,0.0406363042622601,0.0382968601541169,0.0315330228930189,0.0196463304334113,0.0373379356858612,0.0356957512754927,0.00946191793559893,0.00418867610391254,0.0126071817199678,0.00694864513440451,0.0037483521270102,0.00527209403524772,0.002616351761109,0.0079259238876325,0.00667738700354375,-0.000488181403168912,0.0239210250448596,0.0149333472030929,0.0138985877682527,-0.000555938056418636,-0.0198294612004994,0.00695523226171418,0.015244010109038,0.000355059470980878,0.00263680628695955,0.00168670346062824,-0.00698770951354851,0.0046610063268559,0.00446673531562488,0.0085806063980758,0.00513976169752082,0.0112891791906437,0.00601732879117417
"2004-04-01",287.694779116466,0.0497325127870887,0.021650101617314,0.0631025420644537,0.0385139259896242,0.018596483285424,0.0350626406740324,0.0438273246073547,0.0429616033992418,0.0304680570289051,0.0337151717887569,0.0630379265698744,0.0455763349966664,0.0344362766610139,0.0421201178902949,0.0366178440861766,0.037851269069952,0.0269806919308901,0.0476001361250562,0.0290338491296176,0.0306943473433402,0.0409672859462877,0.036287614357866,0.0376114529305133,0.0248355084411384,0.0189338839837154,0.0374443021258588,0.0323407951695428,0.0130097511146181,0.0045808103035831,0.0140040643774906,0.00927553879683925,0.00460098404704872,0.00778157897422534,0.00842713507088573,0.0101866650551005,0.00915523170999749,0.00249274079425221,0.0293083476963358,0.0160763252692989,0.0116291853466601,0.00381331873882564,-0.00527207378279267,0.00749652462071431,0.0131987825475768,0.0050638380886065,0.00403361913059604,0.00240282816443179,-0.00351638728953049,0.00723783284253332,0.00945562485951235,0.00664202695046908,0.00538450547490574,0.0116651945672443,0.00694928032031588
"2004-07-01",264.162303664921,0.0438731185542692,0.0226301786528055,0.0640428291630223,0.0388215941655791,0.0208867821998865,0.0350653197023824,0.0448756611597993,0.0482202985955512,0.0322505363679752,0.03184284720684,0.0716604025195217,0.0423259430200318,0.0308317105532802,0.0380006846111253,0.0346188518926003,0.0362093473572049,0.035827268852255,0.0364004515594604,0.0283981927289615,0.0292978156275587,0.0379443889006709,0.0305569227293923,0.0411207968334471,0.0282509277248716,0.0216962232056863,0.0363109241487473,0.038039981967074,0.00907058029815962,0.00384056028751398,0.00274781292782194,0.00378722130922761,0.00664249025792355,0.0040356713975333,0.00472502388262532,0.0183687539308449,0.0113795856078665,0.00147405133447789,0.0226473272719414,0.0139049808767713,0.0106721115523984,0.00171446573245188,0.00206725640693978,0.00859461689298266,0.0124729529713395,0.00398485171728878,-0.000561791388067408,0.00399043637800925,0.000403224277147814,0.00530164831444368,0.00285995259434832,0.00573305944581493,0.00573921989987097,0.0129444956231365,0.000186127164916872
"2004-10-01",284.533487297921,0.0500560931960544,0.0220216081641615,0.0589604809916566,0.0349004019269145,0.0193856202637898,0.0373704861759964,0.0348123430598114,0.0420383358229941,0.0330223848979668,0.0405000512707506,0.0630784253287127,0.0435323211541892,0.0302805330017932,0.0375944521799291,0.0394912929970958,0.0345840021853418,0.0286329163196669,0.0448425733009684,0.0339193730289753,0.0297314724797814,0.0421710289778272,0.0384185143284935,0.0348001769100291,0.0368765835663841,0.0200652197146283,0.037959812763501,0.030953495992587,0.0105792158692484,0.00572368546871479,0.0190856998309534,0.0117851000945202,0.00668021400235324,0.0119877899194611,0.00633982813670787,0.013567100923304,0.0104426074602886,0.00440544342279178,0.0275929162090816,0.0147191456931462,0.0137472179682256,0.00388829719679181,-0.00460373476964231,0.00889861892335934,0.00824076367618876,0.0036226969232578,0.00187097626154632,0.00464624823270396,0.00319909482518957,0.0046063906458685,0.00380502483683366,0.00142334378416101,0.00577677097655195,0.0120989598489575,0.00319144757183727
"2005-01-01",294.848614072495,0.0553872586362389,0.0219661970417839,0.0635310650434495,0.0342153704278302,0.0196516310783759,0.035485297664851,0.0404176595033832,0.0387513940029954,0.0387321476480337,0.0465375873603496,0.0599694409676129,0.0540823890842564,0.0309427827612241,0.0455390576929062,0.0454078202577376,0.032492215147684,0.0274821625629457,0.0437258908342264,0.0259209711668706,0.0227130326113653,0.0389005469303276,0.0366291644771364,0.0311951567009393,0.0314021064533304,0.0184330487787129,0.0335655310994832,0.0269230740659497,0.0168119892308043,0.00733980277344122,0.020696412248302,0.0113444590157045,0.00703705414533145,0.0105564350487511,0.0053990138720455,0.0137588956075555,0.0168590383650904,0.00609909470702557,0.0276121992548635,0.0228641573105891,0.0137117166823501,0.00592701228579771,-0.00804674021456625,0.00875552520206579,0.0143689760517503,0.0061294589612266,0.00596003464576993,0.0059308798269297,0.00316956429236034,0.00836626549285076,0.00729147066328027,0.00580302325999331,0.00627206420679874,0.0131331525825394,0.00764130885363952
"2005-04-01",273.978087649402,0.0530583497199887,0.0204272788244814,0.0616492095524212,0.0367665592730871,0.0188341609889229,0.0381817850128173,0.0387947637268619,0.0424250408534527,0.0345118662286091,0.0382046676885927,0.0597641220416479,0.0482753546872593,0.0359641882655077,0.0447059078617805,0.0321021545338466,0.0376830370472175,0.029668814305201,0.0423636699109489,0.0321700450571329,0.0276376849161174,0.0432526016918925,0.039421065050363,0.0347774810474118,0.0265523347999934,0.0184751076672828,0.0359494343387105,0.0283833149084514,0.00672586873536873,0.00269475873798112,0.00535906455724724,0.00471711492503721,0.00380801333061056,0.00908776282608476,0.000186169302498737,0.0139594242637911,0.00997000585017719,0.00701690153745196,0.0146683760593297,0.0171289149266605,0.0102840687063142,0.00166695343555042,0.00288024916989896,0.00373675556274731,0.00886030215916627,-0.00433430876728186,-0.001467225918215,0.00649032251968383,-0.00194824103902745,0.00716188696048636,8.764445460249e-05,0.004191648688037,0.00323289234811884,0.0104042801361921,0.00201866009626841
"2005-07-01",291.01312335958,0.0637304569152343,0.0218247788062179,0.0584140933660822,0.0424207118324644,0.0194430132565799,0.0400146452614014,0.0376683416264989,0.0446522401519705,0.034006720783068,0.0374824591670445,0.0546024988779144,0.0513565348420734,0.0416451021732506,0.0363167859351983,0.0301811829551607,0.034781444865562,0.0273694460145019,0.0424607446093205,0.02709907219972,0.0274785814232724,0.0404762961938601,0.0387868491901926,0.0345073555647276,0.0282770254359777,0.017907983101828,0.0375457980806108,0.029549837370267,0.0199409568861341,0.00537074881676797,0.00810358964896876,0.00582313229070534,0.00501262366213405,0.0129496291645401,0.00403597330140288,0.01523203548075,0.0132295568314844,0.00634987775012145,0.0196589159822928,0.0184191824452972,0.0142406070899474,0.00307556269074737,0.00455528537119436,0.00688197073809745,0.0114904946485391,-0.000636598210286946,0.00384346240511704,0.00631672636441149,0.00299265025895855,0.00540210556569224,0.00522533135230259,0.00579849862145345,0.00555419582102072,0.0129835573453362,0.00628082954395612
"2005-10-01",299.927058823529,0.0581999971043058,0.0202886998290567,0.0557079713484814,0.0392054265302057,0.0197167490542462,0.0401159362594463,0.0430538095072028,0.0413376102243007,0.0353841350683709,0.0393473592936597,0.0491731465521047,0.057111429617554,0.0412765297912493,0.0484194704886135,0.0393118689112132,0.0329079230313285,0.0232404126026229,0.0395008032406478,0.0270934802083752,0.0271005170808882,0.0418986461873492,0.0372327473787732,0.0326904860681274,0.0223432582150694,0.01966693785943,0.0418791504985743,0.026795498048803,0.0174293747340266,0.00496317897119227,0.0119634528971525,0.00667461475382964,0.00438917058819869,0.0115080200986319,0.00454575450131421,0.0146095458685413,0.015442849447666,0.0086643796924669,0.0134291094621352,0.0211789507168063,0.0130237454046537,0.00295390534716802,-0.00241958546367659,0.00876134464913794,0.00630921608116443,0.00413226673106242,0.00573521702713833,0.00776687977732532,0.00288212068430661,0.00703767836491921,0.0058004795279019,0.00397404836578098,0.00452920382457227,0.0164112082163069,0.00581306352370031
"2006-01-01",285.57507082153,0.0556187636366914,0.0215494722148231,0.0629485917690948,0.0331204068341824,0.0191442245156942,0.0452075622172244,0.0427022027835797,0.0459892097903617,0.034880423011412,0.0398375891806992,0.0571401120723138,0.0500314136517189,0.0365461049656249,0.0420885029898417,0.037884286280455,0.0413957572533547,0.0257437860361041,0.0387142107658409,0.0226113671313987,0.0249193972064498,0.0412537578012718,0.0384892326183473,0.030850399445801,0.0261466847832282,0.0183446968204774,0.03747452126815,0.0293673229558587,0.0180803952561555,0.00803820448562299,0.0252936128668619,0.0124643439602004,0.00773132738790892,0.014769007779305,0.0134277484445922,0.0205213601489753,0.0194467242822282,0.0138582444455634,0.0224919482106905,0.0208825331569189,0.0157202751179988,0.0086559570455496,0.00726726682091703,0.0113771527260358,0.0126986775660858,0.00592858992043905,0.00770173260044105,0.0107125058557145,0.00431112725281351,0.0139946017813895,0.0112486543724991,0.00863500073109082,0.0075464712531434,0.021142816993752,0.00959158077470437
